optS0 = -1603.15439809
tdS0 = -1603.06434903
optS1 = -1603.07368016
optR1 = -1603.06742197

Name     Definition    optS0    optS1    optR1
 A53     A(1,19,18)  1.93208  1.93467  1.93250
 A54     A(1,19,20)  1.91538  1.92453  1.93105
 A55    A(17,19,18)  1.92645  1.93338  1.93242
 A56    A(17,19,20)  1.92287  1.92914  1.93193
 A57    A(18,19,20)  1.92272  1.91012  1.94113
 A58     A(3,30,31)  2.10904  2.10929  2.11087
 A59     A(3,30,32)  2.11792  2.12161  2.11977
 A60    A(31,30,32)  2.05622  2.05229  2.05255
 A61    A(30,31,33)  2.11432  2.11538  2.11531
 A62    A(30,31,36)  2.09168  2.09074  2.09126
 A63    A(33,31,36)  2.07709  2.07706  2.07659
 A64    A(30,32,34)  2.12452  2.12603  2.12601
 A65    A(30,32,37)  2.09345  2.09322  2.09333
 A66    A(34,32,37)  2.06511  2.06390  2.06383
 A67    A(31,33,35)  2.10062  2.09996  2.10015
 A68    A(31,33,38)  2.11548  2.11817  2.11774
 A69    A(35,33,38)  2.06706  2.06506  2.06529
 A70    A(32,34,35)  2.08734  2.08674  2.08676
 A71    A(32,34,39)  2.08003  2.08261  2.08195
 A72    A(35,34,39)  2.11578  2.11384  2.11447
 A73    A(33,35,34)  2.08335  2.08597  2.08559
 A74    A(33,35,50)  2.02477  2.02409  2.02397
 A75    A(34,35,50)  2.17507  2.17312  2.17362
 A76    A(15,40,41)  2.10775  2.10857  2.11020
 A77    A(15,40,42)  2.11921  2.12226  2.12024
 A78    A(41,40,42)  2.05623  2.05236  2.05274
 A79    A(40,41,43)  2.11447  2.11538  2.11530
 A80    A(40,41,46)  2.09085  2.09019  2.09098
 A81    A(43,41,46)  2.07775  2.07759  2.07688
 A82    A(40,42,44)  2.12433  2.12593  2.12580
 A83    A(40,42,47)  2.09374  2.09330  2.09326
 A84    A(44,42,47)  2.06500  2.06393  2.06408
 A85    A(41,43,45)  2.10044  2.09987  2.10002
 A86    A(41,43,48)  2.11558  2.11829  2.11781
 A87    A(45,43,48)  2.06713  2.06502  2.06535
 A88    A(42,44,45)  2.08752  2.08678  2.08678
 A89    A(42,44,49)  2.08001  2.08263  2.08197
 A90    A(45,44,49)  2.11562  2.11377  2.11443
 A91    A(43,45,44)  2.08337  2.08605  2.08571
 A92    A(43,45,55)  2.02495  2.02407  2.02388
 A93    A(44,45,55)  2.17487  2.17307  2.17359
 A94    A(35,50,51)  2.04780  2.05576  2.05501
 A95    A(50,51,52)  1.85241  1.84963  1.84984
 A96    A(50,51,53)  1.94056  1.93696  1.93729
 A97    A(50,51,54)  1.94059  1.93700  1.93719
 A98    A(52,51,53)  1.91066  1.91345  1.91308
 A99    A(52,51,54)  1.91092  1.91343  1.91326
A100    A(53,51,54)  1.90781  1.91242  1.91222
A101    A(45,55,56)  2.04771  2.05587  2.05482
A102    A(55,56,57)  1.85243  1.84958  1.85000
A103    A(55,56,58)  1.94058  1.93695  1.93719
A104    A(55,56,59)  1.94063  1.93694  1.93725
A105    A(57,56,58)  1.91088  1.91340  1.91331
A106    A(57,56,59)  1.91064  1.91345  1.91317
A107    A(58,56,59)  1.90780  1.91257  1.91198
  D1     D(5,1,2,3)  0.00027 -0.01235  0.00082
  D2    D(5,1,2,21) -3.11410 -3.12100 -3.12447
  D3    D(19,1,2,3)  2.99367  2.96105  3.13967
  D4   D(19,1,2,21) -0.12071 -0.14761  0.01437
  D5     D(2,1,5,4)  0.00839  0.02307 -0.00413
  D6    D(2,1,5,12) -3.13410 -3.09656 -3.03168
  D7    D(19,1,5,4) -2.98490 -2.94885  3.14004
  D8   D(19,1,5,12)  0.15579  0.21470  0.11250
  D9   D(2,1,19,17)  3.08162  2.94809  2.49548
 D10   D(2,1,19,18)  0.99653  0.86037  0.43347
 D11   D(2,1,19,20) -1.12949 -1.25763 -1.72692
 D12   D(5,1,19,17) -0.23328 -0.38962 -0.64919
 D13   D(5,1,19,18) -2.31837 -2.47734 -2.71121
 D14   D(5,1,19,20)  1.83880  1.68784  1.41159
 D15     D(1,2,3,4) -0.00885 -0.00302  0.00276
 D16    D(1,2,3,30) -3.14087 -3.13596 -3.13467
 D17    D(21,2,3,4)  3.10254  3.10165  3.12596
 D18   D(21,2,3,30) -0.02947 -0.03130 -0.01147
 D19     D(2,3,4,5)  0.01365  0.01716 -0.00526
 D20    D(2,3,4,22) -3.13882 -3.13850  3.04936
 D21    D(30,3,4,5) -3.13779 -3.13336  3.13205
 D22   D(30,3,4,22) -0.00708 -0.00584 -0.09652
 D23   D(2,3,30,31)  2.79839  3.04801  3.05604
 D24   D(2,3,30,32) -0.34445 -0.09636 -0.08785
 D25   D(4,3,30,31) -0.33147 -0.08300 -0.08046
 D26   D(4,3,30,32)  2.80888  3.05582  3.05883
 D27     D(3,4,5,1) -0.01388 -0.02463  0.00579
 D28    D(3,4,5,12)  3.12875  3.09155  3.01138
 D29    D(22,4,5,1)  3.13832  3.13072 -3.04962
 D30   D(22,4,5,12) -0.00225 -0.03628 -0.04403
 D31   D(1,5,12,11)  3.12540 -3.13859 -2.69595
 D32   D(1,5,12,13) -0.00224  0.06319  0.51847
 D33   D(4,5,12,11) -0.01734  0.03114  0.59501
 D34   D(4,5,12,13)  3.13821 -3.05027 -2.47375
 D35    D(11,6,7,8) -0.01298 -0.00237  0.01548
 D36   D(11,6,7,24)  3.12654  3.13105 -3.14009
 D37    D(23,6,7,8) -3.12777 -3.12173 -3.08675
 D38   D(23,6,7,24)  0.01174  0.01169  0.04086
 D39   D(7,6,11,10)  0.00918  0.00737 -0.05919
 D40   D(7,6,11,12) -3.13674  3.13858 -3.13543
 D41  D(23,6,11,10)  3.12417  3.12689  3.04240
 D42  D(23,6,11,12) -0.02176 -0.02509 -0.03384
 D43     D(6,7,8,9)  0.00471 -0.00328  0.03067
 D44    D(6,7,8,25) -3.13574  3.14114 -3.13867
 D45    D(24,7,8,9) -3.13479 -3.13666 -3.09681
 D46   D(24,7,8,25)  0.00795  0.00776  0.01704
 D47    D(7,8,9,10)  0.00734  0.00377 -0.03075
 D48    D(7,8,9,26) -3.13074 -3.12665  3.09705
 D49   D(25,8,9,10) -3.13540 -3.14065  3.13859
 D50   D(25,8,9,26)  0.00970  0.01212 -0.01680
 D51   D(8,9,10,11) -0.01109  0.00139 -0.01533
 D52   D(8,9,10,27) -3.12231 -3.10791  3.08714
 D53  D(26,9,10,11)  3.12702  3.13187  3.13993
 D54  D(26,9,10,27)  0.01579  0.02257 -0.04079
 D55   D(9,10,11,6)  0.00283 -0.00689  0.05911
 D56  D(9,10,11,12) -3.13441 -3.13800  3.13532
 D57  D(27,10,11,6)  3.11424  3.10251 -3.04272
 D58 D(27,10,11,12) -0.02300 -0.02860  0.03349
 D59   D(6,11,12,5)  2.24022  2.35233 -3.13904
 D60  D(6,11,12,13) -0.91532 -0.85047 -0.07713
 D61  D(10,11,12,5) -0.90576 -0.79996  0.07113
 D62 D(10,11,12,13)  2.22189  2.28043  3.13304
 D63  D(5,12,13,14)  3.02023  2.94764  2.47369
 D64  D(5,12,13,17) -0.02787 -0.09109 -0.51744
 D65 D(11,12,13,14) -0.10748 -0.13462 -0.59512
 D66 D(11,12,13,17)  3.12760  3.10983  2.69694
 D67 D(12,13,14,15) -3.06328 -3.04049 -3.00935
 D68 D(12,13,14,28)  0.03597  0.04598  0.04284
 D69 D(17,13,14,15) -0.00586  0.00861 -0.00471
 D70 D(17,13,14,28)  3.09339  3.09509  3.04748
 D71 D(12,13,17,16)  3.07152  3.04937  3.02980
 D72 D(12,13,17,19) -0.09330 -0.15587 -0.11483
 D73 D(14,13,17,16)  0.00403 -0.01104  0.00316
 D74 D(14,13,17,19)  3.12240  3.06691 -3.14146
 D75 D(13,14,15,16)  0.00531 -0.00326  0.00445
 D76 D(13,14,15,40)  3.14127  3.13326 -3.13293
 D77 D(28,14,15,16) -3.09274 -3.08805 -3.04695
 D78 D(28,14,15,40)  0.04322  0.04847  0.09886
 D79 D(14,15,16,17) -0.00296 -0.00364 -0.00255
 D80 D(14,15,16,29) -3.13581 -3.13228 -3.12301
 D81 D(40,15,16,17) -3.13906 -3.14031  3.13495
 D82 D(40,15,16,29)  0.01127  0.01423  0.01449
 D83 D(14,15,40,41)  0.34668  0.09184  0.10538
 D84 D(14,15,40,42) -2.79275 -3.04737 -3.03251
 D85 D(16,15,40,41) -2.80163 -3.05577 -3.03121
 D86 D(16,15,40,42)  0.34212  0.08821  0.11408
 D87 D(15,16,17,13) -0.00068  0.00909 -0.00035
 D88 D(15,16,17,19) -3.11897 -3.06877 -3.13871
 D89 D(29,16,17,13)  3.13305  3.13914  3.12251
 D90 D(29,16,17,19)  0.01476  0.06128 -0.01585
 D91  D(13,17,19,1)  0.20213  0.35942  0.65035
 D92 D(13,17,19,18)  2.29094  2.44800  2.71242
 D93 D(13,17,19,20) -1.86496 -1.71494 -1.40981
 D94  D(16,17,19,1) -2.96671 -2.85629 -2.49487
 D95 D(16,17,19,18) -0.87790 -0.76770 -0.43280
 D96 D(16,17,19,20)  1.24938  1.35254  1.72815
 D97  D(3,30,31,33)  3.13898  3.13982  3.13703
 D98  D(3,30,31,36) -0.01774 -0.00720 -0.01201
 D99 D(32,30,31,33) -0.00141  0.00089 -0.00235
D100 D(32,30,31,36)  3.12505  3.13706  3.13180
D101  D(3,30,32,34)  3.14011 -3.13919 -3.13713
D102  D(3,30,32,37) -0.01784 -0.00657 -0.00279
D103 D(31,30,32,34) -0.00269 -0.00028  0.00225
D104 D(31,30,32,37)  3.12254  3.13233  3.13658
D105 D(30,31,33,35)  0.00396 -0.00086  0.00112
D106 D(30,31,33,38)  3.13723  3.13962  3.13945
D107 D(36,31,33,35) -3.12262 -3.13707 -3.13309
D108 D(36,31,33,38)  0.01065  0.00340  0.00524
D109 D(30,32,34,35)  0.00420 -0.00035 -0.00089
D110 D(30,32,34,39)  3.13854  3.13880  3.13920
D111 D(37,32,34,35) -3.12129 -3.13311 -3.13534
D112 D(37,32,34,39)  0.01305  0.00604  0.00475
D113 D(31,33,35,34) -0.00243  0.00020  0.00030
D114 D(31,33,35,50)  3.13901 -3.14068  3.14079
D115 D(38,33,35,34) -3.13592 -3.14031 -3.13812
D116 D(38,33,35,50)  0.00552  0.00200  0.00237
D117 D(32,34,35,33) -0.00158  0.00040 -0.00042
D118 D(32,34,35,50)  3.14018  3.14121 -3.14081
D119 D(39,34,35,33) -3.13578 -3.13870 -3.14049
D120 D(39,34,35,50)  0.00598  0.00211  0.00231
D121 D(33,35,50,51) -3.13753  3.13991 -3.13657
D122 D(34,35,50,51)  0.00390 -0.00093  0.00385
D123 D(15,40,41,43) -3.13712 -3.13872 -3.13491
D124 D(15,40,41,46)  0.02028  0.01021  0.01569
D125 D(42,40,41,43)  0.00239  0.00058  0.00312
D126 D(42,40,41,46) -3.12339 -3.13367 -3.12946
D127 D(15,40,42,44)  3.14156  3.13864  3.13486
D128 D(15,40,42,47)  0.01649  0.00536  0.00346
D129 D(41,40,42,44)  0.00206 -0.00064 -0.00315
D130 D(41,40,42,47) -3.12300 -3.13392 -3.13455
D131 D(40,41,43,45) -0.00470  0.00003 -0.00090
D132 D(40,41,43,48) -3.13714 -3.13919 -3.13915
D133 D(46,41,43,45)  3.12119  3.13434  3.13175
D134 D(46,41,43,48) -0.01125 -0.00489 -0.00650
D135 D(40,42,44,45) -0.00417  0.00009  0.00095
D136 D(40,42,44,49) -3.13844 -3.13918 -3.13793
D137 D(47,42,44,45)  3.12117  3.13350  3.13251
D138 D(47,42,44,49) -0.01311 -0.00576 -0.00637
D139 D(41,43,45,44)  0.00254 -0.00061 -0.00140
D140 D(41,43,45,55) -3.13836  3.14115  3.14100
D141 D(48,43,45,44)  3.13523  3.13869  3.13695
D142 D(48,43,45,55) -0.00567 -0.00274 -0.00383
D143 D(42,44,45,43)  0.00182  0.00055  0.00138
D144 D(42,44,45,55) -3.14053 -3.14123 -3.14110
D145 D(49,44,45,43)  3.13594  3.13977  3.14021
D146 D(49,44,45,55) -0.00641 -0.00201 -0.00227
D147 D(43,45,55,56)  3.13620 -3.14080  3.14005
D148 D(44,45,55,56) -0.00467  0.00097 -0.00068
D149 D(35,50,51,52)  3.13753 -3.14141  3.13790
D150 D(35,50,51,53) -1.06928 -1.06531 -1.06932
D151 D(35,50,51,54)  1.06082  1.06567  1.06177
D152 D(45,55,56,57) -3.13764 -3.14100 -3.14105
D153 D(45,55,56,58) -1.06098 -1.06499 -1.06477
D154 D(45,55,56,59)  1.06914  1.06613  1.06599
