optS0 = -1603.15496487
tdS0 = -1603.06534051
optS1 = -1603.07462439
optR1 = -1603.06822257

Name     Definition     optS0     optS1     optR1
 A53     A(1,19,18)  110.7050  110.8597  110.7129
 A54     A(1,19,20)  109.7588  110.2569  110.6741
 A55    A(17,19,18)  110.3816  110.7903  110.7129
 A56    A(17,19,20)  110.1849  110.5187  110.6741
 A57    A(18,19,20)  110.1035  109.4001  111.1787
 A58     A(3,30,31)  121.0273  120.9001  121.0140
 A59     A(3,30,32)  121.1617  121.5138  121.3930
 A60    A(31,30,32)  117.8110  117.5860  117.5929
 A61    A(30,31,33)  121.7433  121.8359  121.8267
 A62    A(30,31,36)  119.7543  119.6810  119.7313
 A63    A(33,31,36)  118.4965  118.4823  118.4408
 A64    A(30,32,34)  121.1242  121.1804  121.1884
 A65    A(30,32,37)  120.0491  120.0636  120.0722
 A66    A(34,32,37)  118.8207  118.7544  118.7382
 A67    A(31,33,35)  119.5983  119.5404  119.5582
 A68    A(31,33,38)  119.1985  119.3285  119.3128
 A69    A(35,33,38)  121.2018  121.1310  121.1288
 A70    A(32,34,35)  120.3639  120.3453  120.3435
 A71    A(32,34,39)  121.1669  121.3110  121.2976
 A72    A(35,34,39)  118.4678  118.3437  118.3589
 A73    A(33,35,34)  119.3586  119.5119  119.4900
 A74    A(33,35,50)  124.5871  124.5552  124.5471
 A75    A(34,35,50)  116.0542  115.9328  115.9629
 A76    A(15,40,41)  120.9441  120.8535  121.0117
 A77    A(15,40,42)  121.2384  121.5537  121.3952
 A78    A(41,40,42)  117.8175  117.5928  117.5929
 A79    A(40,41,43)  121.7479  121.8356  121.8272
 A80    A(40,41,46)  119.7043  119.6477  119.7312
 A81    A(43,41,46)  118.5413  118.5150  118.4403
 A82    A(40,42,44)  121.1116  121.1723  121.1879
 A83    A(40,42,47)  120.0600  120.0663  120.0725
 A84    A(44,42,47)  118.8222  118.7598  118.7384
 A85    A(41,43,45)  119.5870  119.5349  119.5577
 A86    A(41,43,48)  119.2022  119.3369  119.3126
 A87    A(45,43,48)  121.2089  121.1281  121.1294
 A88    A(42,44,45)  120.3714  120.3469  120.3439
 A89    A(42,44,49)  121.1684  121.3122  121.2977
 A90    A(45,44,49)  118.4588  118.3408  118.3583
 A91    A(43,45,44)  119.3639  119.5175  119.4900
 A92    A(43,45,55)  124.5916  124.5502  124.5475
 A93    A(44,45,55)  116.0444  115.9323  115.9625
 A94    A(35,50,51)  117.3353  117.8106  117.7415
 A95    A(50,51,52)  106.1295  105.9683  105.9863
 A96    A(50,51,53)  111.1857  110.9634  110.9920
 A97    A(50,51,54)  111.1873  110.9717  110.9826
 A98    A(52,51,53)  109.4765  109.6334  109.6188
 A99    A(52,51,54)  109.4913  109.6417  109.6332
A100    A(53,51,54)  109.3089  109.5958  109.5624
A101    A(45,55,56)  117.3309  117.8138  117.7415
A102    A(55,56,57)  106.1294  105.9655  105.9862
A103    A(55,56,58)  111.1907  110.9729  110.9823
A104    A(55,56,59)  111.1858  110.9607  110.9919
A105    A(57,56,58)  109.4873  109.6442  109.6334
A106    A(57,56,59)  109.4752  109.6331  109.6189
A107    A(58,56,59)  109.3106  109.5978  109.5626
  D1     D(5,1,2,3)   -0.0058   -0.6987    0.0668
  D2    D(5,1,2,21) -178.4731 -178.8567 -179.0602
  D3    D(19,1,2,3)  171.6066  169.6850  179.9716
  D4   D(19,1,2,21)   -6.8608   -8.4729    0.8445
  D5     D(2,1,5,4)    0.4751    1.2964   -0.2510
  D6    D(2,1,5,12) -179.6109 -177.4904 -173.6970
  D7    D(19,1,5,4) -171.1288 -169.0067  179.8383
  D8   D(19,1,5,12)    8.7851   12.2064    6.3924
  D9   D(2,1,19,17)  176.7282  169.0345  143.0330
 D10   D(2,1,19,18)   57.2376   49.3677   24.8747
 D11   D(2,1,19,20)  -64.5120  -71.9328  -98.8714
 D12   D(5,1,19,17)  -13.0836  -22.1787  -37.0738
 D13   D(5,1,19,18) -132.5742 -141.8456 -155.2321
 D14   D(5,1,19,20)  105.6761   96.8539   81.0217
 D15     D(1,2,3,4)   -0.4670   -0.1614    0.1410
 D16    D(1,2,3,30) -179.8583 -179.6261 -179.6852
 D17    D(21,2,3,4)  177.8323  177.7744  179.1563
 D18   D(21,2,3,30)   -1.5590   -1.6904   -0.6699
 D19     D(2,3,4,5)    0.7400    0.9569   -0.2930
 D20    D(2,3,4,22) -179.8842 -179.8304  174.7212
 D21    D(30,3,4,5) -179.8868 -179.5965  179.5277
 D22   D(30,3,4,22)   -0.5110   -0.3837   -5.4581
 D23   D(2,3,30,31)  160.2363  174.8688  175.3765
