optS0 = -1374.17536942
tdS0 = -1374.08066355
optS1 = -1374.08967756
optR1 = -1374.08405272

Name     Definition     optS0     optS1     optR1
 A60    A(31,30,32)  118.5807  118.3761  118.3978
 A61    A(30,31,33)  120.6882  120.7179  120.7267
 A62    A(30,31,36)  119.7081  119.7501  119.7795
 A63    A(33,31,36)  119.5963  119.5306  119.4916
 A64    A(30,32,34)  120.6778  120.7112  120.7046
 A65    A(30,32,37)  119.8880  120.0511  120.0191
 A66    A(34,32,37)  119.4278  119.2356  119.2743
 A67    A(31,33,35)  120.2749  120.2614  120.2576
 A68    A(31,33,38)  119.6133  119.6773  119.6633
 A69    A(35,33,38)  120.1106  120.0612  120.0789
 A70    A(32,34,35)  120.2725  120.2601  120.2682
 A71    A(32,34,39)  119.5970  119.6417  119.6297
 A72    A(35,34,39)  120.1292  120.0981  120.1020
 A73    A(33,35,34)  119.5051  119.6733  119.6450
 A74    A(33,35,40)  120.2470  120.1675  120.1830
 A75    A(34,35,40)  120.2479  120.1592  120.1720
 A76    A(15,41,42)  120.5257  120.5063  121.0401
 A77    A(15,41,43)  120.8735  121.0995  120.5661
 A78    A(42,41,43)  118.6008  118.3941  118.3935
 A79    A(41,42,44)  120.6813  120.7026  120.7104
 A80    A(41,42,47)  119.6586  119.7242  120.0198
 A81    A(44,42,47)  119.6526  119.5712  119.2679
 A82    A(41,43,45)  120.6626  120.7071  120.7258
 A83    A(41,43,48)  119.8776  120.0182  119.7905
 A84    A(45,43,48)  119.4520  119.2726  119.4817
 A85    A(42,44,46)  120.2615  120.2614  120.2656
 A86    A(42,44,49)  119.6282  119.6847  119.6318
 A87    A(46,44,49)  120.1088  120.0537  120.1025
 A88    A(43,45,46)  120.2710  120.2514  120.2613
 A89    A(43,45,50)  119.6050  119.6500  119.6605
 A90    A(46,45,50)  120.1228  120.0985  120.0780
 A91    A(44,46,45)  119.5218  119.6833  119.6432
 A92    A(44,46,51)  120.2405  120.1642  120.1743
 A93    A(45,46,51)  120.2377  120.1525  120.1826
  D1     D(5,1,2,3)   -0.1098   -0.7717   -0.0097
  D2    D(5,1,2,21) -178.4235 -178.7460 -179.0606
  D3    D(19,1,2,3)  171.9283  169.3547 -179.6487
  D4   D(19,1,2,21)   -6.3854   -8.6196    1.3004
  D5     D(2,1,5,4)    0.5822    1.3666   -0.3503
  D6    D(2,1,5,12) -179.8743 -177.1947 -173.8728
  D7    D(19,1,5,4) -171.4283 -168.7125  179.3133
  D8   D(19,1,5,12)    8.1152   12.7262    5.7908
  D9   D(2,1,19,17)  177.5591  167.8852  142.0856
 D10   D(2,1,19,18)   58.1604   48.3577   24.0569
 D11   D(2,1,19,20)  -63.6341  -73.3821 -100.1331
 D12   D(5,1,19,17)  -11.7663  -23.6134  -37.5102
 D13   D(5,1,19,18) -131.1649 -143.1409 -155.5389
 D14   D(5,1,19,20)  107.0405   95.1193   80.2711
 D15     D(1,2,3,4)   -0.4077   -0.1158    0.3625
 D16    D(1,2,3,30) -179.6808 -179.4042 -179.3608
 D17    D(21,2,3,4)  177.7226  177.6166  179.2939
 D18   D(21,2,3,30)   -1.5505   -1.6719   -0.4294
 D19     D(2,3,4,5)    0.7482    0.9556   -0.5701
 D20    D(2,3,4,22) -179.8471 -179.9635  174.8730
 D21    D(30,3,4,5) -179.9998 -179.7819  179.1447
 D22   D(30,3,4,22)   -0.5951   -0.7009   -5.4121
 D23   D(2,3,30,31)  158.8037  173.4402  173.3338
 D24   D(2,3,30,32)  -21.1342   -6.6614   -6.8825
 D25   D(4,3,30,31)  -20.3066   -5.6879   -6.3281
 D26   D(4,3,30,32)  159.7555  174.2104  173.4556
 D27     D(3,4,5,1)   -0.8332   -1.4208    0.5715
 D28    D(3,4,5,12)  179.6873  176.9169  172.8731
 D29    D(22,4,5,1)  179.7472  179.4758 -174.9361
 D30   D(22,4,5,12)    0.2677   -2.1865   -2.6345
 D31   D(1,5,12,11)  178.9837 -179.2838 -153.8363
 D32   D(1,5,12,13)   -0.3715    4.2486   31.3372
 D33   D(4,5,12,11)   -1.5938    2.5572   34.6226
 D34   D(4,5,12,13)  179.0510 -173.9104 -140.2039
 D35    D(11,6,7,8)   -0.7480   -0.1758    0.8312
 D36   D(11,6,7,24)  179.1415  179.3782 -179.9130
 D37    D(23,6,7,8) -179.1477 -178.9136 -177.0358
 D38   D(23,6,7,24)    0.7419    0.6404    2.2200
 D39   D(7,6,11,10)    0.4841    0.4873   -3.2150
 D40   D(7,6,11,12) -179.7891  179.9404 -179.5877
 D41  D(23,6,11,10)  178.8941  179.2329  174.6188
 D42  D(23,6,11,12)   -1.3791   -1.3140   -1.7539
 D43     D(6,7,8,9)    0.3043   -0.2006    1.6758
 D44    D(6,7,8,25) -179.6305  179.9712 -179.8428
 D45    D(24,7,8,9) -179.5847 -179.7522 -177.5732
 D46   D(24,7,8,25)    0.4806    0.4196    0.9082
 D47    D(7,8,9,10)    0.4040    0.2559   -1.6790
 D48    D(7,8,9,26) -179.3877 -179.1511  177.5599
 D49   D(25,8,9,10) -179.6612 -179.9158  179.8396
 D50   D(25,8,9,26)    0.5470    0.6772   -0.9215
 D51   D(8,9,10,11)   -0.6658    0.0646   -0.8247
 D52   D(8,9,10,27) -178.8756 -178.0814  177.0434
 D53  D(26,9,10,11)  179.1271  179.4749  179.9296
 D54  D(26,9,10,27)    0.9173    1.3289   -2.2024
 D55   D(9,10,11,6)    0.2218   -0.4317    3.2117
 D56  D(9,10,11,12) -179.5041 -179.8787  179.5848
 D57  D(27,10,11,6)  178.4417  177.7183 -174.6232
 D58 D(27,10,11,12)   -1.2842   -1.7288    1.7498
 D59   D(6,11,12,5)  128.4225  134.1595 -178.9493
 D60  D(6,11,12,13)  -52.2228  -49.4376   -4.6555
 D61  D(10,11,12,5)  -51.8533  -46.4030    4.8427
 D62 D(10,11,12,13)  127.5014  129.9999  179.1365
 D63  D(5,12,13,14)  173.6738  168.3202  140.1928
 D64  D(5,12,13,17)   -1.3957   -5.7836  -31.3842
 D65 D(11,12,13,14)   -5.6844   -8.2022  -34.6323
 D66 D(11,12,13,17)  179.2461  177.6940  153.7906
 D67 D(12,13,14,15) -175.8870 -174.1337 -172.9156
 D68 D(12,13,14,28)    1.6427    2.6552    2.6206
 D69 D(17,13,14,15)   -0.3239    0.5702   -0.5821
 D70 D(17,13,14,28)  177.2058  177.3590  174.9540
 D71 D(12,13,17,16)  176.2456  174.6119  173.9184
 D72 D(12,13,17,19)   -4.4388   -9.4967   -5.6908
 D73 D(14,13,17,16)    0.1590   -0.7237    0.3660
 D74 D(14,13,17,19)  179.4746  175.1677 -179.2432
 D75 D(13,14,15,16)    0.3534   -0.2220    0.5723
 D76 D(13,14,15,41) -179.9567  179.5888 -179.1564
 D77 D(28,14,15,16) -177.1085 -176.9051 -174.9003
 D78 D(28,14,15,41)    2.5814    2.9056    5.3710
 D79 D(14,15,16,17)   -0.2664   -0.2306   -0.3548
 D80 D(14,15,16,29) -179.6581 -179.2753 -179.3328
 D81 D(41,15,16,17) -179.9642  179.9518  179.3821
 D82 D(41,15,16,29)    0.6441    0.9070    0.4041
 D83 D(14,15,41,42)   21.9792    6.2820 -173.8698
 D84 D(14,15,41,43) -157.9535 -173.6064    5.9251
 D85 D(16,15,41,42) -158.3901 -173.9416    6.4518
 D86 D(16,15,41,43)   21.6773    6.1700 -173.7533
 D87 D(15,16,17,13)    0.0667    0.5906   -0.0048
 D88 D(15,16,17,19) -179.2485 -175.2731  179.5759
 D89 D(29,16,17,13)  179.5180  179.7368  179.0876
 D90 D(29,16,17,19)    0.2028    3.8731   -1.3317
 D91  D(13,17,19,1)    9.9332   21.9438   37.4606
 D92 D(13,17,19,18)  129.5411  141.4909  155.4906
 D93 D(13,17,19,20) -108.5715  -96.5978  -80.3208
 D94  D(16,17,19,1) -170.8687 -162.8580 -142.0700
 D95 D(16,17,19,18)  -51.2608  -43.3109  -24.0400
 D96 D(16,17,19,20)   70.6266   78.6004  100.1486
 D97  D(3,30,31,33) -179.9915  179.9520  179.6137
 D98  D(3,30,31,36)   -0.9852   -0.4756   -0.9271
 D99 D(32,30,31,33)   -0.0522    0.0509   -0.1757
D100 D(32,30,31,36)  178.9541  179.6233  179.2835
D101  D(3,30,32,34)  179.7154 -179.9369 -179.6337
D102  D(3,30,32,37)   -1.2097   -0.4645   -0.1637
D103 D(31,30,32,34)   -0.2238   -0.0365    0.1546
D104 D(31,30,32,37)  178.8511  179.4360  179.6246
D105 D(30,31,33,35)    0.2418   -0.0354    0.0855
D106 D(30,31,33,38)  179.8323  179.8860  179.9156
D107 D(36,31,33,35) -178.7656 -179.6087 -179.3753
D108 D(36,31,33,38)    0.8250    0.3127    0.4548
D109 D(30,32,34,35)    0.3118    0.0064   -0.0432
D110 D(30,32,34,39)  179.9080  179.8633  179.8498
D111 D(37,32,34,35) -178.7672 -179.4703 -179.5171
D112 D(37,32,34,39)    0.8289    0.3866    0.3759
D113 D(31,33,35,34)   -0.1548    0.0043    0.0297
D114 D(31,33,35,40)  179.8295 -179.9727  179.9604
D115 D(38,33,35,34) -179.7434 -179.9168 -179.7997
D116 D(38,33,35,40)    0.2409    0.1062    0.1311
D117 D(32,34,35,33)   -0.1201    0.0102   -0.0508
D118 D(32,34,35,40)  179.8956  179.9871 -179.9815
D119 D(39,34,35,33) -179.7140 -179.8461 -179.9433
D120 D(39,34,35,40)    0.3016    0.1309    0.1260
D121 D(15,41,42,44) -179.7439 -179.8772  179.6740
D122 D(15,41,42,47)    1.2542    0.6398    0.1717
D123 D(43,41,42,44)    0.1903    0.0143   -0.1252
D124 D(43,41,42,47) -178.8116 -179.4688 -179.6275
D125 D(15,41,43,45) -179.9588  179.8860 -179.6505
D126 D(15,41,43,48)    1.0574    0.4153    0.8631
D127 D(42,41,43,45)    0.1073   -0.0048    0.1497
D128 D(42,41,43,48) -178.8765 -179.4755 -179.3367
D129 D(41,42,44,46)   -0.3250   -0.0112    0.0306
D130 D(41,42,44,49) -179.8670 -179.8734 -179.8671
D131 D(47,42,44,46)  178.6769  179.4726  179.5367
