optS0 = -1374.17495016
tdS0 = -1374.07973061
optS1 = -1374.08901783
optR1 = -1374.0834649

Name     Definition     optS0     optS1     optR1
 A60    A(31,30,32)  118.5789  118.3710  118.3912
 A61    A(30,31,33)  120.6898  120.7208  120.7306
 A62    A(30,31,36)  119.7012  119.7431  119.7736
 A63    A(33,31,36)  119.6015  119.5346  119.4936
 A64    A(30,32,34)  120.6790  120.7144  120.7088
 A65    A(30,32,37)  119.8815  120.0419  120.0112
 A66    A(34,32,37)  119.4331  119.2416  119.2779
 A67    A(31,33,35)  120.2742  120.2616  120.2580
 A68    A(31,33,38)  119.6151  119.6782  119.6639
 A69    A(35,33,38)  120.1094  120.0601  120.0778
 A70    A(32,34,35)  120.2723  120.2602  120.2685
 A71    A(32,34,39)  119.5977  119.6425  119.6302
 A72    A(35,34,39)  120.1287  120.0972  120.1012
 A73    A(33,35,34)  119.5050  119.6720  119.6427
 A74    A(33,35,40)  120.2471  120.1683  120.1842
 A75    A(34,35,40)  120.2479  120.1598  120.1731
 A76    A(15,41,42)  120.5285  120.5108  121.0400
 A77    A(15,41,43)  120.8736  121.1007  120.5723
 A78    A(42,41,43)  118.5978  118.3884  118.3874
 A79    A(41,42,44)  120.6838  120.7061  120.7142
 A80    A(41,42,47)  119.6521  119.7171  120.0117
 A81    A(44,42,47)  119.6565  119.5747  119.2721
 A82    A(41,43,45)  120.6642  120.7103  120.7297
 A83    A(41,43,48)  119.8723  120.0105  119.7836
 A84    A(45,43,48)  119.4557  119.2771  119.4847
 A85    A(42,44,46)  120.2608  120.2615  120.2660
 A86    A(42,44,49)  119.6299  119.6856  119.6323
 A87    A(46,44,49)  120.1077  120.0528  120.1016
 A88    A(43,45,46)  120.2712  120.2518  120.2615
 A89    A(43,45,50)  119.6053  119.6507  119.6613
 A90    A(46,45,50)  120.1223  120.0974  120.0770
 A91    A(44,46,45)  119.5212  119.6820  119.6411
 A92    A(44,46,51)  120.2408  120.1650  120.1752
 A93    A(45,46,51)  120.2380  120.1530  120.1837
  D1     D(5,1,2,3)   -0.1098   -0.7813   -0.0176
  D2    D(5,1,2,21) -178.4171 -178.7218 -179.0604
  D3    D(19,1,2,3)  171.9338  169.3008 -179.6046
  D4   D(19,1,2,21)   -6.3735   -8.6397    1.3525
  D5     D(2,1,5,4)    0.5828    1.3820   -0.3436
  D6    D(2,1,5,12) -179.8623 -177.1582 -173.8215
  D7    D(19,1,5,4) -171.4320 -168.6514  179.2717
  D8   D(19,1,5,12)    8.1228   12.8085    5.7937
  D9   D(2,1,19,17)  177.5359  167.8003  141.9835
 D10   D(2,1,19,18)   58.1626   48.3029   23.9971
 D11   D(2,1,19,20)  -63.6754  -73.4797 -100.2429
 D12   D(5,1,19,17)  -11.7836  -23.7496  -37.5543
 D13   D(5,1,19,18) -131.1569 -143.2470 -155.5407
 D14   D(5,1,19,20)  107.0051   94.9704   80.2193
 D15     D(1,2,3,4)   -0.4082   -0.1156    0.3682
 D16    D(1,2,3,30) -179.6858 -179.3913 -179.3442
 D17    D(21,2,3,4)  177.7148  177.5781  179.2903
 D18   D(21,2,3,30)   -1.5627   -1.6975   -0.4222
 D19     D(2,3,4,5)    0.7490    0.9648   -0.5715
 D20    D(2,3,4,22) -179.8523 -179.9585  174.8686
 D21    D(30,3,4,5) -179.9945 -179.7857  179.1322
 D22   D(30,3,4,22)   -0.5958   -0.7089   -5.4276
 D23   D(2,3,30,31)  158.7073  173.3105  173.3256
 D24   D(2,3,30,32)  -21.2340   -6.7933   -6.8928
 D25   D(4,3,30,31)  -20.4084   -5.8022   -6.3230
 D26   D(4,3,30,32)  159.6504  174.0941  173.4586
 D27     D(3,4,5,1)   -0.8341   -1.4357    0.5684
 D28    D(3,4,5,12)  179.6734  176.8774  172.8182
 D29    D(22,4,5,1)  179.7521  179.4651 -174.9370
 D30   D(22,4,5,12)    0.2597   -2.2218   -2.6872
 D31   D(1,5,12,11)  178.9855 -179.2730 -153.7932
 D32   D(1,5,12,13)   -0.3669    4.2728   31.3826
 D33   D(4,5,12,11)   -1.5776    2.5952   34.7220
 D34   D(4,5,12,13)  179.0700 -173.8590 -140.1021
 D35    D(11,6,7,8)   -0.7455   -0.1815    0.8325
 D36   D(11,6,7,24)  179.1417  179.3675 -179.9200
 D37    D(23,6,7,8) -179.1499 -178.9043 -177.0262
 D38   D(23,6,7,24)    0.7374    0.6447    2.2214
 D39   D(7,6,11,10)    0.4830    0.4939   -3.2207
 D40   D(7,6,11,12) -179.7904  179.9449 -179.6137
 D41  D(23,6,11,10)  178.8979  179.2247  174.6053
 D42  D(23,6,11,12)   -1.3754   -1.3242   -1.7877
 D43     D(6,7,8,9)    0.3029   -0.2006    1.6791
 D44    D(6,7,8,25) -179.6317  179.9723 -179.8479
 D45    D(24,7,8,9) -179.5837 -179.7472 -177.5617
 D46   D(24,7,8,25)    0.4816    0.4257    0.9114
 D47    D(7,8,9,10)    0.4028    0.2606   -1.6822
 D48    D(7,8,9,26) -179.3874 -179.1420  177.5486
 D49   D(25,8,9,10) -179.6626 -179.9123  179.8447
 D50   D(25,8,9,26)    0.5473    0.6851   -0.9244
 D51   D(8,9,10,11)   -0.6632    0.0609   -0.8260
 D52   D(8,9,10,27) -178.8784 -178.0656  177.0338
 D53  D(26,9,10,11)  179.1282  179.4668  179.9363
 D54  D(26,9,10,27)    0.9129    1.3403   -2.2038
 D55   D(9,10,11,6)    0.2204   -0.4336    3.2175
 D56  D(9,10,11,12) -179.5054 -179.8784  179.6108
 D57  D(27,10,11,6)  178.4459  177.6971 -174.6098
 D58 D(27,10,11,12)   -1.2799   -1.7478    1.7835
 D59   D(6,11,12,5)  128.3787  134.2231 -178.9399
 D60  D(6,11,12,13)  -52.2692  -49.3879   -4.6504
 D61  D(10,11,12,5)  -51.8973  -46.3417    4.8307
 D62 D(10,11,12,13)  127.4548  130.0473  179.1201
 D63  D(5,12,13,14)  173.6678  168.2240  140.0933
 D64  D(5,12,13,17)   -1.3961   -5.8306  -31.4259
 D65 D(11,12,13,14)   -5.6877   -8.2858  -34.7295
 D66 D(11,12,13,17)  179.2484  177.6596  153.7512
 D67 D(12,13,14,15) -175.8796 -174.0852 -172.8578
 D68 D(12,13,14,28)    1.6367    2.6709    2.6710
 D69 D(17,13,14,15)   -0.3216    0.5745   -0.5775
 D70 D(17,13,14,28)  177.1946  177.3306  174.9513
 D71 D(12,13,17,16)  176.2402  174.5669  173.8642
 D72 D(12,13,17,19)   -4.4551   -9.5308   -5.7014
 D73 D(14,13,17,16)    0.1579   -0.7294    0.3574
 D74 D(14,13,17,19)  179.4626  175.1728 -179.2081
 D75 D(13,14,15,16)    0.3509   -0.2236    0.5730
 D76 D(13,14,15,41) -179.9612  179.5913 -179.1412
 D77 D(28,14,15,16) -177.0971 -176.8728 -174.8914
 D78 D(28,14,15,41)    2.5908    2.9420    5.3944
 D79 D(14,15,16,17)   -0.2645   -0.2326   -0.3610
 D80 D(14,15,16,29) -179.6498 -179.2660 -179.3239
 D81 D(41,15,16,17) -179.9604  179.9459  179.3618
 D82 D(41,15,16,29)    0.6543    0.9125    0.3988
 D83 D(14,15,41,42)   22.0434    6.3273 -173.8235
 D84 D(14,15,41,43) -157.8886 -173.5610    5.9692
 D85 D(16,15,41,42) -158.3283 -173.8915    6.5154
 D86 D(16,15,41,43)   21.7398    6.2202 -173.6919
 D87 D(15,16,17,13)    0.0662    0.5954    0.0045
 D88 D(15,16,17,19) -179.2383 -175.2793  179.5383
