optS0 = -1374.17529664
tdS0 = -1374.07982076
optS1 = -1374.08956293
optR1 = -1374.08395063

Name     Definition    optS0    optS1    optR1
 A60    A(31,30,32)  2.06962  2.06604  2.06641
 A61    A(30,31,33)  2.10641  2.10693  2.10709
 A62    A(30,31,36)  2.08928  2.09001  2.09053
 A63    A(33,31,36)  2.08736  2.08622  2.08553
 A64    A(30,32,34)  2.10623  2.10682  2.10671
 A65    A(30,32,37)  2.09242  2.09526  2.09470
 A66    A(34,32,37)  2.08442  2.08107  2.08174
 A67    A(31,33,35)  2.09919  2.09896  2.09889
 A68    A(31,33,38)  2.08765  2.08877  2.08852
 A69    A(35,33,38)  2.09632  2.09546  2.09577
 A70    A(32,34,35)  2.09915  2.09893  2.09908
 A71    A(32,34,39)  2.08736  2.08814  2.08793
 A72    A(35,34,39)  2.09665  2.09610  2.09617
 A73    A(33,35,34)  2.08576  2.08869  2.08819
 A74    A(33,35,40)  2.09871  2.09732  2.09759
 A75    A(34,35,40)  2.09872  2.09718  2.09740
 A76    A(15,41,42)  2.10358  2.10324  2.11255
 A77    A(15,41,43)  2.10964  2.11359  2.10429
 A78    A(42,41,43)  2.06996  2.06635  2.06634
 A79    A(41,42,44)  2.10629  2.10667  2.10681
 A80    A(41,42,47)  2.08842  2.08956  2.09472
 A81    A(44,42,47)  2.08834  2.08692  2.08163
 A82    A(41,43,45)  2.10596  2.10675  2.10707
 A83    A(41,43,48)  2.09224  2.09469  2.09072
 A84    A(45,43,48)  2.08484  2.08171  2.08536
 A85    A(42,44,46)  2.09896  2.09896  2.09903
 A86    A(42,44,49)  2.08791  2.08889  2.08797
 A87    A(46,44,49)  2.09629  2.09533  2.09618
 A88    A(43,45,46)  2.09913  2.09878  2.09896
 A89    A(43,45,50)  2.08750  2.08829  2.08847
 A90    A(46,45,50)  2.09654  2.09611  2.09575
 A91    A(44,46,45)  2.08605  2.08886  2.08816
 A92    A(44,46,51)  2.09859  2.09726  2.09744
 A93    A(45,46,51)  2.09854  2.09706  2.09758
  D1     D(5,1,2,3) -0.00192 -0.01350 -0.00019
  D2    D(5,1,2,21) -3.11406 -3.11963 -3.12520
  D3    D(19,1,2,3)  3.00073  2.95563 -3.13532
  D4   D(19,1,2,21) -0.11141 -0.15050  0.02286
  D5     D(2,1,5,4)  0.01016  0.02390 -0.00609
  D6    D(2,1,5,12) -3.13936 -3.09251 -3.03450
  D7    D(19,1,5,4) -2.99200 -2.94440  3.12948
  D8   D(19,1,5,12)  0.14166  0.22237  0.10107
  D9   D(2,1,19,17)  3.09892  2.92987  2.47955
 D10   D(2,1,19,18)  1.01509  0.84381  0.41969
 D11   D(2,1,19,20) -1.11075 -1.28108 -1.74798
 D12   D(5,1,19,17) -0.20542 -0.41258 -0.65481
 D13   D(5,1,19,18) -2.28924 -2.49863 -2.71467
 D14   D(5,1,19,20)  1.86810  1.65966  1.40084
 D15     D(1,2,3,4) -0.00712 -0.00202  0.00634
 D16    D(1,2,3,30) -3.13604 -3.13115 -3.13039
 D17    D(21,2,3,4)  3.10182  3.09987  3.12926
 D18   D(21,2,3,30) -0.02710 -0.02926 -0.00747
 D19     D(2,3,4,5)  0.01306  0.01671 -0.00995
 D20    D(2,3,4,22) -3.13894 -3.14095  3.05210
 D21    D(30,3,4,5) -3.14157 -3.13780  3.12663
 D22   D(30,3,4,22) -0.01039 -0.01227 -0.09450
 D23   D(2,3,30,31)  2.77135  3.02665  3.02525
 D24   D(2,3,30,32) -0.36917 -0.11673 -0.12012
 D25   D(4,3,30,31) -0.35473 -0.09968 -0.11040
 D26   D(4,3,30,32)  2.78794  3.04013  3.02741
 D27     D(3,4,5,1) -0.01455 -0.02484  0.00997
 D28    D(3,4,5,12)  3.13609  3.08766  3.01704
 D29    D(22,4,5,1)  3.13720  3.13242 -3.05322
 D30   D(22,4,5,12)  0.00465 -0.03827 -0.04614
 D31   D(1,5,12,11)  3.12386 -3.12905 -2.68482
 D32   D(1,5,12,13) -0.00647  0.07424  0.54708
 D33   D(4,5,12,11) -0.02777  0.04476  0.60458
 D34   D(4,5,12,13)  3.12509 -3.03514 -2.44671
 D35    D(11,6,7,8) -0.01305 -0.00308  0.01451
 D36   D(11,6,7,24)  3.12661  3.13071 -3.14010
 D37    D(23,6,7,8) -3.12672 -3.12260 -3.08983
 D38   D(23,6,7,24)  0.01293  0.01119  0.03875
 D39   D(7,6,11,10)  0.00845  0.00853 -0.05613
 D40   D(7,6,11,12) -3.13792  3.14057 -3.13448
 D41  D(23,6,11,10)  3.12230  3.12818  3.04763
 D42  D(23,6,11,12) -0.02406 -0.02296 -0.03071
 D43     D(6,7,8,9)  0.00531 -0.00350  0.02926
 D44    D(6,7,8,25) -3.13515  3.14109 -3.13886
 D45    D(24,7,8,9) -3.13434 -3.13725 -3.09920
 D46   D(24,7,8,25)  0.00839  0.00734  0.01586
 D47    D(7,8,9,10)  0.00705  0.00448 -0.02931
 D48    D(7,8,9,26) -3.13091 -3.12675  3.09897
 D49   D(25,8,9,10) -3.13568 -3.14011  3.13881
 D50   D(25,8,9,26)  0.00955  0.01184 -0.01609
 D51   D(8,9,10,11) -0.01161  0.00112 -0.01440
 D52   D(8,9,10,27) -3.12198 -3.10806  3.08996
 D53  D(26,9,10,11)  3.12636  3.13240  3.14038
 D54  D(26,9,10,27)  0.01600  0.02323 -0.03844
 D55   D(9,10,11,6)  0.00387 -0.00754  0.05607
 D56  D(9,10,11,12) -3.13294 -3.13948  3.13442
 D57  D(27,10,11,6)  3.11441  3.10170 -3.04771
 D58 D(27,10,11,12) -0.02240 -0.03023  0.03064
 D59   D(6,11,12,5)  2.24126  2.34172 -3.12323
 D60  D(6,11,12,13) -0.91160 -0.86270 -0.08124
 D61  D(10,11,12,5) -0.90514 -0.80969  0.08448
 D62 D(10,11,12,13)  2.22518  2.26907  3.12647
 D63  D(5,12,13,14)  3.03116  2.93744  2.44653
 D64  D(5,12,13,17) -0.02436 -0.10109 -0.54788
 D65 D(11,12,13,14) -0.09922 -0.14342 -0.60474
 D66 D(11,12,13,17)  3.12844  3.10124  2.68403
 D67 D(12,13,14,15) -3.06979 -3.03905 -3.01777
 D68 D(12,13,14,28)  0.02865  0.04639  0.04589
 D69 D(17,13,14,15) -0.00565  0.00997 -0.01015
 D70 D(17,13,14,28)  3.09279  3.09541  3.05351
 D71 D(12,13,17,16)  3.07605  3.04741  3.03528
 D72 D(12,13,17,19) -0.07752 -0.16588 -0.09936
 D73 D(14,13,17,16)  0.00277 -0.01265  0.00636
 D74 D(14,13,17,19)  3.13239  3.05725 -3.12828
 D75 D(13,14,15,16)  0.00616 -0.00388  0.00999
 D76 D(13,14,15,41) -3.14085  3.13442 -3.12682
 D77 D(28,14,15,16) -3.09109 -3.08747 -3.05256
 D78 D(28,14,15,41)  0.04508  0.05083  0.09381
 D79 D(14,15,16,17) -0.00464 -0.00403 -0.00621
 D80 D(14,15,16,29) -3.13560 -3.12891 -3.12992
 D81 D(41,15,16,17) -3.14096  3.14074  3.13075
 D82 D(41,15,16,29)  0.01127  0.01585  0.00704
 D83 D(14,15,41,42)  0.38379  0.10982 -3.03444
 D84 D(14,15,41,43) -2.75663 -3.02983  0.10356
 D85 D(16,15,41,42) -2.76426 -3.03566  0.11282
 D86 D(16,15,41,43)  0.37851  0.10788 -3.03236
 D87 D(15,16,17,13)  0.00116  0.01032 -0.00006
 D88 D(15,16,17,19) -3.12845 -3.05910  3.13408
 D89 D(29,16,17,13)  3.13316  3.13698  3.12566
 D90 D(29,16,17,19)  0.00355  0.06757 -0.02339
 D91  D(13,17,19,1)  0.17344  0.38337  0.65396
 D92 D(13,17,19,18)  2.26091  2.46977  2.71384
 D93 D(13,17,19,20) -1.89480 -1.68552 -1.40169
 D94  D(16,17,19,1) -2.98219 -2.84201 -2.47929
 D95 D(16,17,19,18) -0.89471 -0.75561 -0.41940
 D96 D(16,17,19,20)  1.23275  1.37228  1.74825
 D97  D(3,30,31,33) -3.14147  3.14075  3.13485
 D98  D(3,30,31,36) -0.01724 -0.00835 -0.01619
 D99 D(32,30,31,33) -0.00092  0.00089 -0.00307
D100 D(32,30,31,36)  3.12330  3.13498  3.12909
D101  D(3,30,32,34)  3.13664 -3.14048 -3.13520
D102  D(3,30,32,37) -0.02111 -0.00814 -0.00286
D103 D(31,30,32,34) -0.00390 -0.00064  0.00270
D104 D(31,30,32,37)  3.12153  3.13171  3.13503
D105 D(30,31,33,35)  0.00423 -0.00062  0.00149
D106 D(30,31,33,38)  3.13866  3.13959  3.14012
D107 D(36,31,33,35) -3.12001 -3.13472 -3.13069
D108 D(36,31,33,38)  0.01442  0.00549  0.00794
D109 D(30,32,34,35)  0.00544  0.00011 -0.00075
