optS0 = -912.192588687
tdS0 = -912.084443003
optS1 = -912.092254805
optR1 = -912.089908472

Name     Definition    optS0    optS1    optR1
 D22     D(2,3,5,7) -0.00520 -0.00540  0.01428
 D23     D(4,3,5,6) -0.00093  0.00128  0.01391
 D24     D(4,3,5,7)  3.12711  3.13036 -3.12392
 D25     D(3,5,7,8) -3.11139 -3.10251  3.08238
 D26     D(3,5,7,9)  0.00830  0.00375 -0.02608
 D27     D(6,5,7,8)  0.01633  0.02621 -0.05536
 D28     D(6,5,7,9)  3.13601  3.13246  3.11936
 D29     D(5,7,9,2) -0.00857 -0.00098  0.02859
 D30    D(5,7,9,10) -3.07900 -3.06392  3.05671
 D31     D(8,7,9,2)  3.11172  3.10647 -3.08064
 D32    D(8,7,9,10)  0.04130  0.04354 -0.05252
 D33   D(2,9,10,18) -0.02377 -0.10895  0.63878
 D34   D(2,9,10,21)  3.12881  3.09201 -2.62471
 D35   D(7,9,10,18)  3.03872  2.94456 -2.37799
 D36   D(7,9,10,21) -0.09188 -0.13766  0.64171
 D37  D(9,10,18,11) -0.00612  0.07446 -0.64049
 D38  D(9,10,18,16)  3.11790 -3.05336  2.37726
 D39 D(21,10,18,11)  3.12445 -3.12742  2.62292
 D40 D(21,10,18,16) -0.03472  0.02794 -0.64251
 D41  D(9,10,21,22) -0.91932 -0.85027  0.09425
 D42  D(9,10,21,29)  2.21855  2.28035 -3.10257
 D43 D(18,10,21,22)  2.23331  2.35333  3.09789
 D44 D(18,10,21,29) -0.91200 -0.79923 -0.09893
 D45  D(1,11,12,13) -0.10176 -0.14121 -0.05189
 D46  D(1,11,12,14)  3.02895  2.98044  3.08641
 D47 D(18,11,12,13) -3.13123 -3.12870  3.14047
 D48 D(18,11,12,14) -0.00053 -0.00705 -0.00442
 D49  D(1,11,18,10)  0.10617  0.18066 -0.02791
 D50  D(1,11,18,16) -3.02151 -2.97177 -3.07402
 D51 D(12,11,18,10)  3.13516 -3.11707  3.06695
 D52 D(12,11,18,16)  0.00748  0.01368  0.02083
 D53 D(11,12,14,15) -3.14142 -3.13519  3.13121
 D54 D(11,12,14,16) -0.00673 -0.00251 -0.01410
 D55 D(13,12,14,15) -0.01193 -0.01577 -0.01406
 D56 D(13,12,14,16)  3.12276  3.11692  3.12381
 D57 D(12,14,16,17) -3.12092 -3.12375 -3.08234
 D58 D(12,14,16,18)  0.01103  0.01079  0.02637
 D59 D(15,14,16,17)  0.01361  0.00869  0.05544
 D60 D(15,14,16,18) -3.13763 -3.13996 -3.11904
 D61 D(14,16,18,10) -3.13733  3.11416 -3.05825
 D62 D(14,16,18,11) -0.01157 -0.01507 -0.02921
 D63 D(17,16,18,10) -0.00513 -0.03430  0.05123
 D64 D(17,16,18,11)  3.12064  3.11965  3.08027
 D65 D(10,21,22,23) -0.02320 -0.02822  0.02318
 D66 D(10,21,22,24) -3.13781  3.13801  3.13280
 D67 D(29,21,22,23)  3.12208  3.12406 -3.06522
 D68 D(29,21,22,24)  0.00747  0.00710  0.04440
 D69 D(10,21,29,27) -3.13320 -3.13581 -3.13275
 D70 D(10,21,29,30) -0.02153 -0.02983 -0.02383
 D71 D(22,21,29,27)  0.00469 -0.00501 -0.04433
 D72 D(22,21,29,30)  3.11637  3.10097  3.06459
 D73 D(21,22,24,25)  3.12682  3.13011 -3.14078
 D74 D(21,22,24,26) -0.01256 -0.00384 -0.01051
 D75 D(23,22,24,25)  0.01240  0.01330 -0.03089
 D76 D(23,22,24,26) -3.12698 -3.12066  3.09938
 D77 D(22,24,26,27)  0.00546 -0.00163 -0.02487
 D78 D(22,24,26,31) -3.13532 -3.14090  3.13934
 D79 D(25,24,26,27) -3.13391 -3.13555  3.10532
 D80 D(25,24,26,31)  0.00850  0.00837 -0.01366
 D81 D(24,26,27,28) -3.13157 -3.12718 -3.10505
 D82 D(24,26,27,29)  0.00674  0.00372  0.02494
 D83 D(31,26,27,28)  0.00920  0.01209  0.01392
 D84 D(31,26,27,29) -3.13567 -3.14020 -3.13926
 D85 D(26,27,29,21) -0.01180 -0.00034  0.01036
 D86 D(26,27,29,30) -3.12329 -3.10625 -3.09882
 D87 D(28,27,29,21)  3.12653  3.13061  3.14044
 D88 D(28,27,29,30)  0.01505  0.02470  0.03126
