optS0 = -912.193819765
tdS0 = -912.085111445
optS1 = -912.094905394
optR1 = -912.092008996

Name     Definition    optS0    optS1    optR1
 D22     D(2,3,5,7) -0.00524 -0.00509  0.01344
 D23     D(4,3,5,6) -0.00122  0.00130  0.01173
 D24     D(4,3,5,7)  3.12705  3.13046 -3.12474
 D25     D(3,5,7,8) -3.11187 -3.10413  3.08115
 D26     D(3,5,7,9)  0.00840  0.00358 -0.02522
 D27     D(6,5,7,8)  0.01607  0.02465 -0.05519
 D28     D(6,5,7,9)  3.13635  3.13236  3.12163
 D29     D(5,7,9,2) -0.00869 -0.00100  0.02798
 D30    D(5,7,9,10) -3.08014 -3.06695  3.05864
 D31     D(8,7,9,2)  3.11217  3.10786 -3.07916
 D32    D(8,7,9,10)  0.04072  0.04191 -0.04850
 D33   D(2,9,10,18) -0.02363 -0.10331  0.62985
 D34   D(2,9,10,21)  3.12852  3.09509 -2.63100
 D35   D(7,9,10,18)  3.03999  2.95358 -2.38965
 D36   D(7,9,10,21) -0.09104 -0.13120  0.63269
 D37  D(9,10,18,11) -0.00660  0.07009 -0.63118
 D38  D(9,10,18,16)  3.11621 -3.05975  2.38930
 D39 D(21,10,18,11)  3.12440 -3.12915  2.62957
 D40 D(21,10,18,16) -0.03598  0.02420 -0.63314
 D41  D(9,10,21,22) -0.91607 -0.85420  0.09261
 D42  D(9,10,21,29)  2.22188  2.27680 -3.10662
 D43 D(18,10,21,22)  2.23614  2.34666  3.09961
 D44 D(18,10,21,29) -0.90910 -0.80552 -0.09962
 D45  D(1,11,12,13) -0.10056 -0.13735 -0.04659
 D46  D(1,11,12,14)  3.03025  2.98564  3.09177
 D47 D(18,11,12,13) -3.13133 -3.12958  3.13987
 D48 D(18,11,12,14) -0.00052 -0.00659 -0.00495
 D49  D(1,11,18,10)  0.10381  0.17361 -0.03119
 D50  D(1,11,18,16) -3.02291 -2.97725 -3.07946
 D51 D(12,11,18,10)  3.13417 -3.11926  3.06906
 D52 D(12,11,18,16)  0.00746  0.01307  0.02079
 D53 D(11,12,14,15) -3.14152 -3.13629  3.13355
 D54 D(11,12,14,16) -0.00673 -0.00264 -0.01321
 D55 D(13,12,14,15) -0.01190 -0.01534 -0.01165
 D56 D(13,12,14,16)  3.12290  3.11830  3.12477
 D57 D(12,14,16,17) -3.12112 -3.12474 -3.08119
 D58 D(12,14,16,18)  0.01101  0.01054  0.02548
 D59 D(15,14,16,17)  0.01351  0.00868  0.05510
 D60 D(15,14,16,18) -3.13754 -3.13923 -3.12141
 D61 D(14,16,18,10) -3.13621  3.11649 -3.06021
 D62 D(14,16,18,11) -0.01154 -0.01455 -0.02863
