optS0 = -1116.6489016
tdS0 = -1116.54285542
optS1 = -1116.55322977
optR1 = -1116.5510416

Name     Definition    optS0    optS1    optR1
 D17     D(1,2,9,7) -3.13421  3.11702  3.09029
 D18    D(1,2,9,10) -0.05167 -0.10034  0.04771
 D19     D(3,2,9,7)  0.00482 -0.00096 -0.02200
 D20    D(3,2,9,10)  3.08736  3.06486 -3.06458
 D21     D(2,3,5,6) -3.13401 -3.13280 -3.13932
 D22     D(2,3,5,7) -0.00408 -0.00656  0.00914
 D23     D(4,3,5,6)  0.00093 -0.00075  0.00521
 D24     D(4,3,5,7)  3.13086  3.12548 -3.12952
 D25     D(3,5,7,8) -3.11474 -3.09770  3.07704
 D26     D(3,5,7,9)  0.00685  0.00573 -0.02226
 D27     D(6,5,7,8)  0.01490  0.02807 -0.05751
 D28     D(6,5,7,9)  3.13649  3.13150  3.12637
 D29     D(5,7,9,2) -0.00729 -0.00309  0.02732
 D30    D(5,7,9,10) -3.08172 -3.05956  3.05227
 D31     D(8,7,9,2)  3.11481  3.10139 -3.07278
 D32    D(8,7,9,10)  0.04038  0.04493 -0.04782
 D33   D(2,9,10,18) -0.01923 -0.11037  0.61179
 D34   D(2,9,10,21)  3.13328  3.08482 -2.63852
 D35   D(7,9,10,18)  3.04789  2.93599 -2.40146
 D36   D(7,9,10,21) -0.08279 -0.15201  0.63141
 D37  D(9,10,18,11) -0.00233  0.07096 -0.61316
 D38  D(9,10,18,16)  3.12674 -3.06793  2.39998
 D39 D(21,10,18,11)  3.12831 -3.12509  2.63699
 D40 D(21,10,18,16) -0.02580  0.01920 -0.63305
 D41  D(9,10,21,22) -0.95751 -0.80543  0.08487
 D42  D(9,10,21,29)  2.18069  2.32740 -3.11785
 D43 D(18,10,21,22)  2.19498  2.39203  3.10444
 D44 D(18,10,21,29) -0.95001 -0.75832 -0.09828
 D45  D(1,11,12,13) -0.09183 -0.14936 -0.03966
 D46  D(1,11,12,14)  3.04135  2.97082  3.09906
 D47 D(18,11,12,13) -3.13404 -3.12606  3.13568
 D48 D(18,11,12,14) -0.00086 -0.00588 -0.00880
 D49  D(1,11,18,10)  0.09654  0.18320 -0.04548
 D50  D(1,11,18,16) -3.03515 -2.96052 -3.08785
 D51 D(12,11,18,10)  3.13861 -3.12587  3.06500
 D52 D(12,11,18,16)  0.00693  0.01360  0.02263
 D53 D(11,12,14,15)  3.14100 -3.13564  3.13950
 D54 D(11,12,14,16) -0.00563 -0.00435 -0.00883
 D55 D(13,12,14,15) -0.00992 -0.01781 -0.00531
 D56 D(13,12,14,16)  3.12663  3.11348  3.12955
 D57 D(12,14,16,17) -3.12434 -3.11801 -3.07728
 D58 D(12,14,16,18)  0.00963  0.01251  0.02234
 D59 D(15,14,16,17)  0.01209  0.01299  0.05740
 D60 D(15,14,16,18) -3.13713 -3.13968 -3.12616
 D61 D(14,16,18,10) -3.14063  3.12303 -3.05266
 D62 D(14,16,18,11) -0.01034 -0.01613 -0.02774
 D63 D(17,16,18,10) -0.00648 -0.02943  0.04776
 D64 D(17,16,18,11)  3.12381  3.11459  3.07268
 D65 D(10,21,22,23) -0.01938 -0.03135  0.02774
 D66 D(10,21,22,24) -3.13906 -3.14150  3.13684
 D67 D(29,21,22,23)  3.12560  3.11879 -3.05477
 D68 D(29,21,22,24)  0.00592  0.00864  0.05433
 D69 D(10,21,29,27) -3.13512 -3.13762 -3.13655
 D70 D(10,21,29,30) -0.01795 -0.03953 -0.02895
 D71 D(22,21,29,27)  0.00308 -0.00467 -0.05400
 D72 D(22,21,29,30)  3.12025  3.09342  3.05360
 D73 D(21,22,24,25)  3.13020  3.12411  3.14058
 D74 D(21,22,24,26) -0.00915 -0.00541 -0.01245
 D75 D(23,22,24,25)  0.01051  0.01388 -0.03294
 D76 D(23,22,24,26) -3.12885 -3.11564  3.09721
 D77 D(22,24,26,27)  0.00368 -0.00191 -0.03255
 D78 D(22,24,26,31) -3.13728 -3.13993  3.13522
 D79 D(25,24,26,27) -3.13571 -3.13163  3.09777
 D80 D(25,24,26,31)  0.00652  0.01353 -0.01765
 D81 D(24,26,27,28) -3.13334 -3.12119 -3.09722
 D82 D(24,26,27,29)  0.00510  0.00576  0.03288
